,news_id,source_ticker,time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
5507,,AAPL,2023-03-08 17:29:00,ORCL,0.043818,0.0,Neutral
5504,,AAPL,2023-03-08 17:29:00,CRYPTO:BTC,0.021917,0.0,Neutral
18570,,ORCL,2023-03-08 17:29:00,ORCL,0.043818,0.0,Neutral
12137,,NFLX,2023-03-08 17:55:56,NFLX,0.063933,0.103968,Neutral
12136,,NFLX,2023-03-08 17:55:56,SNEJF,0.190167,0.258292,Somewhat-Bullish
12135,,NFLX,2023-03-08 17:55:56,WBD,0.577527,0.258141,Somewhat-Bullish
12134,,NFLX,2023-03-08 17:55:56,TSLA,0.063933,0.173219,Somewhat-Bullish
9479,,AMZN,2023-03-08 19:16:31,LGF-A,0.082393,0.0,Neutral
9481,,AMZN,2023-03-08 19:16:31,SNEJF,0.163909,0.0,Neutral
9480,,AMZN,2023-03-08 19:16:31,AMZN,0.163909,0.296098,Somewhat-Bullish
21747,,NVDA,2023-03-08 19:40:00,NVDA,0.096283,-0.070387,Neutral
21748,,NVDA,2023-03-08 19:40:00,MSFT,0.04823,0.052678,Neutral
21750,,NVDA,2023-03-08 19:44:00,MSFT,0.04823,0.052678,Neutral
21749,,NVDA,2023-03-08 19:44:00,NVDA,0.096283,-0.070387,Neutral
5516,,AAPL,2023-03-08 19:56:00,SAVA,0.224903,0.370443,Bullish
5517,,AAPL,2023-03-08 19:56:00,TSLA,0.432291,0.070371,Neutral
5518,,AAPL,2023-03-08 19:56:00,MDB,0.224903,0.115405,Neutral
5519,,AAPL,2023-03-08 19:56:00,AAPL,0.432291,0.364619,Bullish
5520,,AAPL,2023-03-08 19:56:00,ASAN,0.224903,0.081995,Neutral
5521,,AAPL,2023-03-08 20:16:52,HNHPF,0.067536,-0.045239,Neutral
5522,,AAPL,2023-03-08 20:16:52,AAPL,0.067536,0.164576,Somewhat-Bullish
18571,,ORCL,2023-03-08 20:31:50,ORCL,0.441059,0.014895,Neutral
12138,,NFLX,2023-03-08 20:41:30,NFLX,0.140896,0.059843,Neutral
17900,,IBM,2023-03-08 21:10:00,IBM,0.375251,0.183259,Somewhat-Bullish
17901,,IBM,2023-03-08 21:10:00,META,0.064973,0.0,Neutral
5523,,AAPL,2023-03-08 22:00:17,HNHPF,0.06515,0.0,Neutral
5524,,AAPL,2023-03-08 22:00:17,AAPL,0.06515,0.164317,Somewhat-Bullish
18581,,ORCL,2023-03-08 22:14:00,NVDA,0.131884,0.051979,Neutral
18580,,ORCL,2023-03-08 22:14:00,NEWR,0.044141,0.177654,Somewhat-Bullish
18579,,ORCL,2023-03-08 22:14:00,ANET,0.044141,0.177654,Somewhat-Bullish
18578,,ORCL,2023-03-08 22:14:00,ORCL,0.044141,0.0,Neutral
18577,,ORCL,2023-03-08 22:14:00,MDB,0.131884,-0.068821,Neutral
18587,,ORCL,2023-03-08 22:14:00,AXP,0.21803,0.054382,Neutral
18586,,ORCL,2023-03-08 22:14:00,ON,0.044141,0.132488,Neutral
18582,,ORCL,2023-03-08 22:14:00,TSLA,0.361988,0.020874,Neutral
18585,,ORCL,2023-03-08 22:14:00,CRYPTO:BTC,0.022079,0.0,Neutral
18574,,ORCL,2023-03-08 22:14:00,SI-P-A,0.066169,-0.024243,Neutral
18573,,ORCL,2023-03-08 22:14:00,SBNY,0.088147,-0.206256,Somewhat-Bearish
18572,,ORCL,2023-03-08 22:14:00,AAPL,0.044141,0.287869,Somewhat-Bullish
21754,,NVDA,2023-03-08 22:14:00,AAPL,0.044141,0.287869,Somewhat-Bullish
21751,,NVDA,2023-03-08 22:14:00,COIN,0.088147,-0.089564,Neutral
21755,,NVDA,2023-03-08 22:14:00,NVDA,0.131884,0.051979,Neutral
21756,,NVDA,2023-03-08 22:14:00,ORCL,0.044141,0.0,Neutral
21757,,NVDA,2023-03-08 22:14:00,SI-P-A,0.066169,-0.024243,Neutral
21758,,NVDA,2023-03-08 22:14:00,ANET,0.044141,0.177654,Somewhat-Bullish
21759,,NVDA,2023-03-08 22:14:00,FTNT,0.044141,0.177654,Somewhat-Bullish
21760,,NVDA,2023-03-08 22:14:00,CRYPTO:BTC,0.022079,0.0,Neutral
21753,,NVDA,2023-03-08 22:14:00,AEHR,0.066169,-0.013182,Neutral
21761,,NVDA,2023-03-08 22:14:00,ON,0.044141,0.132488,Neutral
21763,,NVDA,2023-03-08 22:14:00,TSLA,0.361988,0.020874,Neutral
21764,,NVDA,2023-03-08 22:14:00,AMD,0.110057,0.019334,Neutral
21765,,NVDA,2023-03-08 22:14:00,NEWR,0.044141,0.177654,Somewhat-Bullish
21766,,NVDA,2023-03-08 22:14:00,AXP,0.21803,0.054382,Neutral
21752,,NVDA,2023-03-08 22:14:00,MDB,0.131884,-0.068821,Neutral
18575,,ORCL,2023-03-08 22:14:00,AEHR,0.066169,-0.013182,Neutral
21762,,NVDA,2023-03-08 22:14:00,SBNY,0.088147,-0.206256,Somewhat-Bearish
18576,,ORCL,2023-03-08 22:14:00,COIN,0.088147,-0.089564,Neutral
18584,,ORCL,2023-03-08 22:14:00,FTNT,0.044141,0.177654,Somewhat-Bullish
5527,,AAPL,2023-03-08 22:14:00,NVDA,0.131884,0.051979,Neutral
5526,,AAPL,2023-03-08 22:14:00,ON,0.044141,0.132488,Neutral
5528,,AAPL,2023-03-08 22:14:00,AAPL,0.044141,0.287869,Somewhat-Bullish
5529,,AAPL,2023-03-08 22:14:00,ANET,0.044141,0.177654,Somewhat-Bullish
5530,,AAPL,2023-03-08 22:14:00,ORCL,0.044141,0.0,Neutral
5531,,AAPL,2023-03-08 22:14:00,CRYPTO:BTC,0.022079,0.0,Neutral
5532,,AAPL,2023-03-08 22:14:00,COIN,0.088147,-0.089564,Neutral
5533,,AAPL,2023-03-08 22:14:00,MDB,0.131884,-0.068821,Neutral
5534,,AAPL,2023-03-08 22:14:00,SI-P-A,0.066169,-0.024243,Neutral
5535,,AAPL,2023-03-08 22:14:00,TSLA,0.361988,0.020874,Neutral
5536,,AAPL,2023-03-08 22:14:00,NEWR,0.044141,0.177654,Somewhat-Bullish
5525,,AAPL,2023-03-08 22:14:00,FTNT,0.044141,0.177654,Somewhat-Bullish
5538,,AAPL,2023-03-08 22:14:00,AXP,0.21803,0.054382,Neutral
5539,,AAPL,2023-03-08 22:14:00,SBNY,0.088147,-0.206256,Somewhat-Bearish
5537,,AAPL,2023-03-08 22:14:00,AMD,0.110057,0.019334,Neutral
18583,,ORCL,2023-03-08 22:14:00,AMD,0.110057,0.019334,Neutral
5540,,AAPL,2023-03-08 22:14:00,AEHR,0.066169,-0.013182,Neutral
5541,,AAPL,2023-03-08 23:24:33,HNHPF,0.067536,-0.045239,Neutral
5542,,AAPL,2023-03-08 23:24:33,AAPL,0.067536,0.101432,Neutral
5543,,AAPL,2023-03-08 23:58:09,AAPL,0.830107,0.555459,Bullish
5544,,AAPL,2023-03-09 01:19:30,SPOT,0.645516,0.5093,Bullish
5545,,AAPL,2023-03-09 01:19:30,AAPL,0.288893,0.0,Neutral
18589,,ORCL,2023-03-09 02:37:56,WBD,0.174587,-0.547217,Bearish
18590,,ORCL,2023-03-09 02:37:56,BJ,0.340915,0.0,Neutral
18588,,ORCL,2023-03-09 02:37:56,ORCL,0.340915,0.0,Neutral
5546,,AAPL,2023-03-09 03:06:16,AAPL,0.842524,0.134104,Neutral
5547,,AAPL,2023-03-09 03:06:16,NYT,0.124809,0.0,Neutral
18591,,ORCL,2023-03-09 04:05:22,ORCL,0.524949,0.32905,Somewhat-Bullish
18593,,ORCL,2023-03-09 04:05:22,ASAN,0.524949,0.757487,Bullish
18594,,ORCL,2023-03-09 04:05:22,AXP,0.524949,0.661748,Bullish
18592,,ORCL,2023-03-09 04:05:22,BJ,0.366061,0.312897,Somewhat-Bullish
18596,,ORCL,2023-03-09 04:09:28,SAP,0.032078,-0.0085,Neutral
18597,,ORCL,2023-03-09 04:09:28,ORCL,0.032078,-0.0085,Neutral
18598,,ORCL,2023-03-09 04:09:28,MCO,0.032078,-0.0085,Neutral
18595,,ORCL,2023-03-09 04:09:28,VRSK,0.032078,-0.0085,Neutral
21771,,NVDA,2023-03-09 05:00:00,META,0.467081,0.051402,Neutral
9483,,AMZN,2023-03-09 05:00:00,NFLX,0.322374,0.137961,Neutral
9484,,AMZN,2023-03-09 05:00:00,GOOG,0.055236,0.042881,Neutral
9485,,AMZN,2023-03-09 05:00:00,NVDA,0.420608,0.394927,Bullish
9486,,AMZN,2023-03-09 05:00:00,AAPL,0.164656,0.050339,Neutral
9487,,AMZN,2023-03-09 05:00:00,TSLA,0.467081,0.158687,Somewhat-Bullish
9488,,AMZN,2023-03-09 05:00:00,AMZN,0.164656,0.069788,Neutral
9489,,AMZN,2023-03-09 05:00:00,META,0.467081,0.051402,Neutral
5555,,AAPL,2023-03-09 05:00:00,AAPL,0.164656,0.050339,Neutral
5556,,AAPL,2023-03-09 05:00:00,TSLA,0.467081,0.158687,Somewhat-Bullish
21773,,NVDA,2023-03-09 05:00:00,MSFT,0.053749,0.05296,Neutral
21772,,NVDA,2023-03-09 05:00:00,AMZN,0.164656,0.069788,Neutral
5557,,AAPL,2023-03-09 05:00:00,AMZN,0.164656,0.069788,Neutral
21770,,NVDA,2023-03-09 05:00:00,NVDA,0.420608,0.394927,Bullish
21769,,NVDA,2023-03-09 05:00:00,GOOG,0.055236,0.042881,Neutral
21768,,NVDA,2023-03-09 05:00:00,NFLX,0.322374,0.137961,Neutral
9482,,AMZN,2023-03-09 05:00:00,MSFT,0.420608,0.228271,Somewhat-Bullish
21767,,NVDA,2023-03-09 05:00:00,MSFT,0.420608,0.228271,Somewhat-Bullish
5548,,AAPL,2023-03-09 05:00:00,LCID,0.29234,0.2602,Somewhat-Bullish
21776,,NVDA,2023-03-09 05:00:00,TSLA,0.467081,0.158687,Somewhat-Bullish
5554,,AAPL,2023-03-09 05:00:00,NVDA,0.420608,0.394927,Bullish
5553,,AAPL,2023-03-09 05:00:00,MSFT,0.420608,0.228271,Somewhat-Bullish
5552,,AAPL,2023-03-09 05:00:00,GOOG,0.055236,0.042881,Neutral
12146,,NFLX,2023-03-09 05:00:00,AAPL,0.164656,0.050339,Neutral
12145,,NFLX,2023-03-09 05:00:00,META,0.467081,0.051402,Neutral
12144,,NFLX,2023-03-09 05:00:00,MSFT,0.420608,0.228271,Somewhat-Bullish
12143,,NFLX,2023-03-09 05:00:00,NFLX,0.322374,0.137961,Neutral
12142,,NFLX,2023-03-09 05:00:00,GOOG,0.055236,0.042881,Neutral
12141,,NFLX,2023-03-09 05:00:00,TSLA,0.467081,0.158687,Somewhat-Bullish
12140,,NFLX,2023-03-09 05:00:00,AMZN,0.164656,0.069788,Neutral
12139,,NFLX,2023-03-09 05:00:00,NVDA,0.420608,0.394927,Bullish
5551,,AAPL,2023-03-09 05:00:00,NFLX,0.322374,0.137961,Neutral
5550,,AAPL,2023-03-09 05:00:00,TSLA,0.08146,0.142696,Neutral
21774,,NVDA,2023-03-09 05:00:00,NVDA,0.107255,-0.072595,Neutral
21775,,NVDA,2023-03-09 05:00:00,AAPL,0.164656,0.050339,Neutral
5549,,AAPL,2023-03-09 05:00:00,AAPL,0.054359,0.058959,Neutral
5558,,AAPL,2023-03-09 05:00:00,META,0.467081,0.051402,Neutral
12149,,NFLX,2023-03-09 05:09:55,NFLX,0.03443,0.182066,Somewhat-Bullish
12150,,NFLX,2023-03-09 05:09:55,MSFT,0.068797,0.187924,Somewhat-Bullish
12148,,NFLX,2023-03-09 05:09:55,META,0.03443,0.182066,Somewhat-Bullish
12147,,NFLX,2023-03-09 05:09:55,CSCO,0.03443,0.182066,Somewhat-Bullish
5559,,AAPL,2023-03-09 05:12:00,AAPL,0.607406,0.249913,Somewhat-Bullish
12151,,NFLX,2023-03-09 05:20:00,ADI,0.458446,0.317954,Somewhat-Bullish
12152,,NFLX,2023-03-09 05:20:00,TTD,0.337197,0.391204,Bullish
12153,,NFLX,2023-03-09 05:20:00,NFLX,0.069495,0.180981,Somewhat-Bullish
5561,,AAPL,2023-03-09 05:35:52,AAPL,0.316846,0.41781,Bullish
5560,,AAPL,2023-03-09 05:35:52,CRWD,0.316846,0.664116,Bullish
21777,,NVDA,2023-03-09 05:35:52,CRWD,0.316846,0.664116,Bullish
21778,,NVDA,2023-03-09 05:35:52,AAPL,0.316846,0.41781,Bullish
21779,,NVDA,2023-03-09 05:35:52,NVDA,0.316846,0.41781,Bullish
5562,,AAPL,2023-03-09 05:35:52,NVDA,0.316846,0.41781,Bullish
21780,,NVDA,2023-03-09 05:48:45,MSFT,0.333257,-0.480682,Bearish
21782,,NVDA,2023-03-09 05:48:45,UBER,0.114137,-0.335133,Somewhat-Bearish
21783,,NVDA,2023-03-09 05:48:45,NVDA,0.333257,-0.480682,Bearish
21781,,NVDA,2023-03-09 05:48:45,OKTA,0.22595,-0.241987,Somewhat-Bearish
9490,,AMZN,2023-03-09 05:49:00,AMZN,0.391486,0.349073,Somewhat-Bullish
9491,,AMZN,2023-03-09 05:49:00,TTD,0.339356,0.341392,Somewhat-Bullish
9492,,AMZN,2023-03-09 05:49:00,GOOG,0.116348,-0.111298,Neutral
9496,,AMZN,2023-03-09 05:52:00,MELI,0.215894,0.247592,Somewhat-Bullish
9495,,AMZN,2023-03-09 05:52:00,VRTX,0.162802,-0.126871,Neutral
9494,,AMZN,2023-03-09 05:52:00,AMZN,0.318897,0.038068,Neutral
9493,,AMZN,2023-03-09 05:52:00,DIS,0.108958,0.080952,Neutral
5563,,AAPL,2023-03-09 05:53:36,AAPL,0.796885,0.236183,Somewhat-Bullish
12162,,NFLX,2023-03-09 06:00:00,QCOM,0.014885,-0.071063,Neutral
12163,,NFLX,2023-03-09 06:00:00,SNEJF,0.014885,-0.071063,Neutral
12160,,NFLX,2023-03-09 06:00:00,HPQ,0.074322,0.029447,Neutral
12154,,NFLX,2023-03-09 06:00:00,FOREX:EUR,0.014885,0.081412,Neutral
12155,,NFLX,2023-03-09 06:00:00,GE,0.103906,-0.012305,Neutral
12156,,NFLX,2023-03-09 06:00:00,HPE,0.029765,-0.026686,Neutral
12157,,NFLX,2023-03-09 06:00:00,XYL,0.029765,0.081534,Neutral
12161,,NFLX,2023-03-09 06:00:00,NFLX,0.014885,0.006927,Neutral
12159,,NFLX,2023-03-09 06:00:00,CAG,0.014885,-0.071063,Neutral
12158,,NFLX,2023-03-09 06:00:00,PEP,0.014885,0.006927,Neutral
5564,,AAPL,2023-03-09 06:02:35,AAPL,0.246999,0.080334,Neutral
5565,,AAPL,2023-03-09 06:02:35,TSLA,0.166169,0.0,Neutral
9498,,AMZN,2023-03-09 06:05:00,AAPL,0.090989,0.179242,Somewhat-Bullish
9499,,AMZN,2023-03-09 06:05:00,META,0.696319,0.43861,Bullish
9497,,AMZN,2023-03-09 06:05:00,AMZN,0.090989,0.179242,Somewhat-Bullish
5569,,AAPL,2023-03-09 06:05:00,NFLX,0.352432,0.336256,Somewhat-Bullish
5568,,AAPL,2023-03-09 06:05:00,GOOG,0.090989,0.179242,Somewhat-Bullish
5567,,AAPL,2023-03-09 06:05:00,AAPL,0.090989,0.179242,Somewhat-Bullish
5570,,AAPL,2023-03-09 06:05:00,AMZN,0.090989,0.179242,Somewhat-Bullish
9500,,AMZN,2023-03-09 06:05:00,GOOG,0.090989,0.179242,Somewhat-Bullish
12167,,NFLX,2023-03-09 06:05:00,AMZN,0.090989,0.179242,Somewhat-Bullish
12164,,NFLX,2023-03-09 06:05:00,META,0.696319,0.43861,Bullish
12166,,NFLX,2023-03-09 06:05:00,NFLX,0.352432,0.336256,Somewhat-Bullish
12168,,NFLX,2023-03-09 06:05:00,AAPL,0.090989,0.179242,Somewhat-Bullish
5566,,AAPL,2023-03-09 06:05:00,META,0.696319,0.43861,Bullish
12165,,NFLX,2023-03-09 06:05:00,GOOG,0.090989,0.179242,Somewhat-Bullish
9501,,AMZN,2023-03-09 06:05:00,NFLX,0.352432,0.336256,Somewhat-Bullish
5573,,AAPL,2023-03-09 06:12:00,MSFT,0.094762,-0.019695,Neutral
5572,,AAPL,2023-03-09 06:12:00,C,0.094762,0.243504,Somewhat-Bullish
5571,,AAPL,2023-03-09 06:12:00,AAPL,0.094762,-0.019695,Neutral
5574,,AAPL,2023-03-09 06:12:00,TSLA,0.094762,0.075147,Neutral
5575,,AAPL,2023-03-09 06:20:06,MORN,0.066598,0.0,Neutral
5576,,AAPL,2023-03-09 06:20:06,AAPL,0.132733,0.067432,Neutral
5577,,AAPL,2023-03-09 06:20:06,MSFT,0.132733,0.067432,Neutral
5578,,AAPL,2023-03-09 06:20:07,MSFT,0.125789,0.063395,Neutral
5580,,AAPL,2023-03-09 06:20:07,AAPL,0.125789,0.063395,Neutral
5581,,AAPL,2023-03-09 06:20:07,GOOG,0.063091,0.055013,Neutral
5582,,AAPL,2023-03-09 06:20:07,BLK,0.063091,0.122075,Neutral
5579,,AAPL,2023-03-09 06:20:07,IVZ,0.125789,0.105154,Neutral
15583,,MSFT,2023-03-09 06:20:09,STT,0.064623,0.048028,Neutral
15582,,MSFT,2023-03-09 06:20:09,AAPL,0.128822,0.069961,Neutral
15584,,MSFT,2023-03-09 06:20:09,UNH,0.128822,0.069961,Neutral
15581,,MSFT,2023-03-09 06:20:09,MSFT,0.128822,0.069961,Neutral
5586,,AAPL,2023-03-09 06:20:09,STT,0.064623,0.048028,Neutral
5585,,AAPL,2023-03-09 06:20:09,UNH,0.128822,0.069961,Neutral
5584,,AAPL,2023-03-09 06:20:09,AAPL,0.128822,0.069961,Neutral
5583,,AAPL,2023-03-09 06:20:09,MSFT,0.128822,0.069961,Neutral
12170,,NFLX,2023-03-09 06:31:00,GOOG,0.181409,0.03019,Neutral
12172,,NFLX,2023-03-09 06:31:00,NFLX,0.251866,0.157781,Somewhat-Bullish
15588,,MSFT,2023-03-09 06:31:00,SNOW,0.145583,0.007823,Neutral
15587,,MSFT,2023-03-09 06:31:00,GOOG,0.181409,0.03019,Neutral
12169,,NFLX,2023-03-09 06:31:00,SNOW,0.145583,0.007823,Neutral
15585,,MSFT,2023-03-09 06:31:00,NFLX,0.251866,0.157781,Somewhat-Bullish
15586,,MSFT,2023-03-09 06:31:00,MSFT,0.036587,-0.058552,Neutral
12171,,NFLX,2023-03-09 06:31:00,MSFT,0.036587,-0.058552,Neutral
18601,,ORCL,2023-03-09 06:39:24,ORCL,0.115787,0.0,Neutral
18606,,ORCL,2023-03-09 06:39:24,ASAN,0.115787,0.075739,Neutral
18605,,ORCL,2023-03-09 06:39:24,SIVB,0.115787,-0.061221,Neutral
18610,,ORCL,2023-03-09 06:39:24,GPS,0.115787,0.0,Neutral
18604,,ORCL,2023-03-09 06:39:24,DSSMY,0.058047,0.0,Neutral
18603,,ORCL,2023-03-09 06:39:24,CMA,0.115787,-0.094681,Neutral
18602,,ORCL,2023-03-09 06:39:24,BJ,0.115787,0.0,Neutral
18608,,ORCL,2023-03-09 06:39:24,SWBI,0.115787,0.0,Neutral
18599,,ORCL,2023-03-09 06:39:24,FCEL,0.115787,0.0,Neutral
18607,,ORCL,2023-03-09 06:39:24,DOCU,0.115787,0.0,Neutral
18609,,ORCL,2023-03-09 06:39:24,IVZ,0.058047,0.141499,Neutral
18600,,ORCL,2023-03-09 06:39:24,MDB,0.115787,-0.290811,Somewhat-Bearish
12173,,NFLX,2023-03-09 06:42:24,NFLX,0.443626,0.026547,Neutral
21784,,NVDA,2023-03-09 06:45:00,NVDA,0.846873,0.852714,Bullish
5587,,AAPL,2023-03-09 07:30:00,AAPL,0.55931,0.0854,Neutral
9519,,AMZN,2023-03-09 07:40:00,FOREX:USD,0.036756,-0.10737,Neutral
5593,,AAPL,2023-03-09 07:40:00,XOM,0.109956,-0.002281,Neutral
18613,,ORCL,2023-03-09 07:40:00,MSFT,0.073434,0.070498,Neutral
18614,,ORCL,2023-03-09 07:40:00,MELI,0.073434,0.070498,Neutral
18615,,ORCL,2023-03-09 07:40:00,AAPL,0.073434,-0.051568,Neutral
18616,,ORCL,2023-03-09 07:40:00,SI-P-A,0.036756,0.068662,Neutral
18617,,ORCL,2023-03-09 07:40:00,NVDA,0.073434,-0.051568,Neutral
18618,,ORCL,2023-03-09 07:40:00,ORCL,0.073434,0.0,Neutral
18612,,ORCL,2023-03-09 07:40:00,SRCL,0.073434,-0.0533,Neutral
18611,,ORCL,2023-03-09 07:40:00,GPS,0.073434,0.0,Neutral
9516,,AMZN,2023-03-09 07:40:00,WBA,0.073434,-0.168574,Somewhat-Bearish
9517,,AMZN,2023-03-09 07:40:00,DOCU,0.073434,0.0,Neutral
5592,,AAPL,2023-03-09 07:40:00,WBA,0.073434,-0.168574,Somewhat-Bearish
5591,,AAPL,2023-03-09 07:40:00,MSFT,0.073434,0.070498,Neutral
5590,,AAPL,2023-03-09 07:40:00,TSLA,0.146247,-0.067061,Neutral
18619,,ORCL,2023-03-09 07:40:00,FOREX:USD,0.036756,-0.10737,Neutral
5589,,AAPL,2023-03-09 07:40:00,MELI,0.073434,0.070498,Neutral
9502,,AMZN,2023-03-09 07:40:00,MSFT,0.073434,0.070498,Neutral
9503,,AMZN,2023-03-09 07:40:00,VPGLF,0.036756,0.119345,Neutral
9504,,AMZN,2023-03-09 07:40:00,NVDA,0.073434,-0.051568,Neutral
9505,,AMZN,2023-03-09 07:40:00,ORCL,0.073434,0.0,Neutral
9506,,AMZN,2023-03-09 07:40:00,AAPL,0.073434,-0.051568,Neutral
9507,,AMZN,2023-03-09 07:40:00,AMZN,0.109956,0.076502,Neutral
9508,,AMZN,2023-03-09 07:40:00,MELI,0.073434,0.070498,Neutral
9509,,AMZN,2023-03-09 07:40:00,SI-P-A,0.036756,0.068662,Neutral
9510,,AMZN,2023-03-09 07:40:00,TSLA,0.146247,-0.067061,Neutral
9511,,AMZN,2023-03-09 07:40:00,SBNY,0.073434,0.071828,Neutral
9512,,AMZN,2023-03-09 07:40:00,GPS,0.073434,0.0,Neutral
9513,,AMZN,2023-03-09 07:40:00,SRCL,0.073434,-0.0533,Neutral
9514,,AMZN,2023-03-09 07:40:00,MORN,0.036756,0.058742,Neutral
9515,,AMZN,2023-03-09 07:40:00,XOM,0.109956,-0.002281,Neutral
9518,,AMZN,2023-03-09 07:40:00,V,0.146247,0.087365,Neutral
18620,,ORCL,2023-03-09 07:40:00,VPGLF,0.036756,0.119345,Neutral
18622,,ORCL,2023-03-09 07:40:00,V,0.146247,0.087365,Neutral
21793,,NVDA,2023-03-09 07:40:00,WBA,0.073434,-0.168574,Somewhat-Bearish
21791,,NVDA,2023-03-09 07:40:00,SI-P-A,0.036756,0.068662,Neutral
21790,,NVDA,2023-03-09 07:40:00,MELI,0.073434,0.070498,Neutral
21789,,NVDA,2023-03-09 07:40:00,MSFT,0.073434,0.070498,Neutral
21788,,NVDA,2023-03-09 07:40:00,SRCL,0.073434,-0.0533,Neutral
21787,,NVDA,2023-03-09 07:40:00,GPS,0.073434,0.0,Neutral
21786,,NVDA,2023-03-09 07:40:00,ORCL,0.073434,0.0,Neutral
21785,,NVDA,2023-03-09 07:40:00,VPGLF,0.036756,0.119345,Neutral
15589,,MSFT,2023-03-09 07:40:00,NVDA,0.073434,-0.051568,Neutral
15590,,MSFT,2023-03-09 07:40:00,AAPL,0.073434,-0.051568,Neutral
15591,,MSFT,2023-03-09 07:40:00,VPGLF,0.036756,0.119345,Neutral
15592,,MSFT,2023-03-09 07:40:00,ORCL,0.073434,0.0,Neutral
15593,,MSFT,2023-03-09 07:40:00,GPS,0.073434,0.0,Neutral
15594,,MSFT,2023-03-09 07:40:00,SRCL,0.073434,-0.0533,Neutral
15595,,MSFT,2023-03-09 07:40:00,MSFT,0.073434,0.070498,Neutral
15596,,MSFT,2023-03-09 07:40:00,MELI,0.073434,0.070498,Neutral
15597,,MSFT,2023-03-09 07:40:00,FOREX:USD,0.036756,-0.10737,Neutral
15598,,MSFT,2023-03-09 07:40:00,TSLA,0.146247,-0.067061,Neutral
15599,,MSFT,2023-03-09 07:40:00,V,0.146247,0.087365,Neutral
15600,,MSFT,2023-03-09 07:40:00,WBA,0.073434,-0.168574,Somewhat-Bearish
15601,,MSFT,2023-03-09 07:40:00,XOM,0.109956,-0.002281,Neutral
15602,,MSFT,2023-03-09 07:40:00,MORN,0.036756,0.058742,Neutral
15603,,MSFT,2023-03-09 07:40:00,SBNY,0.073434,0.071828,Neutral
15604,,MSFT,2023-03-09 07:40:00,DOCU,0.073434,0.0,Neutral
15605,,MSFT,2023-03-09 07:40:00,AMZN,0.109956,0.076502,Neutral
15606,,MSFT,2023-03-09 07:40:00,SI-P-A,0.036756,0.068662,Neutral
21792,,NVDA,2023-03-09 07:40:00,V,0.146247,0.087365,Neutral
18621,,ORCL,2023-03-09 07:40:00,TSLA,0.146247,-0.067061,Neutral
5588,,AAPL,2023-03-09 07:40:00,DOCU,0.073434,0.0,Neutral
21795,,NVDA,2023-03-09 07:40:00,MORN,0.036756,0.058742,Neutral
18623,,ORCL,2023-03-09 07:40:00,WBA,0.073434,-0.168574,Somewhat-Bearish
18624,,ORCL,2023-03-09 07:40:00,XOM,0.109956,-0.002281,Neutral
18625,,ORCL,2023-03-09 07:40:00,DOCU,0.073434,0.0,Neutral
18626,,ORCL,2023-03-09 07:40:00,MORN,0.036756,0.058742,Neutral
18627,,ORCL,2023-03-09 07:40:00,AMZN,0.109956,0.076502,Neutral
18628,,ORCL,2023-03-09 07:40:00,SBNY,0.073434,0.071828,Neutral
5594,,AAPL,2023-03-09 07:40:00,V,0.146247,0.087365,Neutral
5595,,AAPL,2023-03-09 07:40:00,SRCL,0.073434,-0.0533,Neutral
5596,,AAPL,2023-03-09 07:40:00,SI-P-A,0.036756,0.068662,Neutral
5597,,AAPL,2023-03-09 07:40:00,ORCL,0.073434,0.0,Neutral
5598,,AAPL,2023-03-09 07:40:00,VPGLF,0.036756,0.119345,Neutral
5599,,AAPL,2023-03-09 07:40:00,AAPL,0.073434,-0.051568,Neutral
5600,,AAPL,2023-03-09 07:40:00,NVDA,0.073434,-0.051568,Neutral
5601,,AAPL,2023-03-09 07:40:00,AMZN,0.109956,0.076502,Neutral
5602,,AAPL,2023-03-09 07:40:00,FOREX:USD,0.036756,-0.10737,Neutral
5603,,AAPL,2023-03-09 07:40:00,MORN,0.036756,0.058742,Neutral
5604,,AAPL,2023-03-09 07:40:00,GPS,0.073434,0.0,Neutral
5605,,AAPL,2023-03-09 07:40:00,SBNY,0.073434,0.071828,Neutral
21802,,NVDA,2023-03-09 07:40:00,SBNY,0.073434,0.071828,Neutral
21801,,NVDA,2023-03-09 07:40:00,NVDA,0.073434,-0.051568,Neutral
21800,,NVDA,2023-03-09 07:40:00,TSLA,0.146247,-0.067061,Neutral
21799,,NVDA,2023-03-09 07:40:00,FOREX:USD,0.036756,-0.10737,Neutral
21798,,NVDA,2023-03-09 07:40:00,AMZN,0.109956,0.076502,Neutral
21797,,NVDA,2023-03-09 07:40:00,DOCU,0.073434,0.0,Neutral
21796,,NVDA,2023-03-09 07:40:00,AAPL,0.073434,-0.051568,Neutral
21794,,NVDA,2023-03-09 07:40:00,XOM,0.109956,-0.002281,Neutral
24861,,INTC,2023-03-09 07:41:51,SSNLF,0.295867,0.436927,Bullish
24862,,INTC,2023-03-09 07:41:51,NVDA,0.295867,-0.110541,Neutral
24866,,INTC,2023-03-09 07:41:51,ON,0.150592,0.115707,Neutral
21808,,NVDA,2023-03-09 07:41:51,AMD,0.295867,-0.110541,Neutral
21807,,NVDA,2023-03-09 07:41:51,SSNLF,0.295867,0.436927,Bullish
21806,,NVDA,2023-03-09 07:41:51,INTC,0.295867,-0.110541,Neutral
21805,,NVDA,2023-03-09 07:41:51,ON,0.150592,0.115707,Neutral
